order_id,order_date,customer_name,product_name,category,region,sales_channel,customer_segment,payment_method,salesperson,quantity,unit_price,discount_percent,rating
ORD-00172,2024-06-27,UD Sentosa,Wireless Mouse,Accessories,Jawa Barat,direct sales,Retail,kartu kredit,Dewi Lestari,,399206,15,4.8
ORD-00173,2023-03-28,PT Maju Bersama,wireless mouse,Furniture,Kalimantan Timur,Offline,CORPORATE,Transfer Bank,SITI RAHAYU,14,398597,13,6.5
ORD-00174,23/12/2024,PT Maju Bersama,USB-C Hub,Furniture,Bali,Online,retail,transfer bank,Fajar Kurniawan,0,288260,9,3.5
ORD-00175,,Koperasi Sejahtera,wireless mouse,electronics,Kalimantan Timur,Offline,sme,Kartu Kredit,budi santoso,17,436165,,-1
ORD-00176,2024-07-13,Yayasan Pendidikan Maju,Desk lamp,furniture,jawa barat,online,Retail,cod,Riko Pratama,3,412688,23,6.5
ORD-00177,09/12/2023,Ibu Sari Dewi,wireless mouse,electronics,DKI Jakarta,online,CORPORATE,Kartu Kredit,Ahmad fauzi,,,20,
ORD-00178,2023-11-19,CV Karya Indah,Laptop Pro X2,PERIPHERALS,Kalimantan Timur,E-Commerce,sme,Kartu Kredit,Ahmad fauzi,40,7626811,21,
ORD-00179,11/08/2023,Koperasi Sejahtera,Webcam HD,PERIPHERALS,JAWA TIMUR,direct sales,Government,kartu kredit,Ahmad Fauzi,12,417226,24,4.1
ORD-00180,2024-07-01,Toko Elektronik Sukses,Mechanical Keyboard,Furniture,Bali,e-commerce,SME,qris,SITI RAHAYU,13,524575,26,3.7
ORD-00181,N/A,Toko Elektronik Sukses,wireless mouse,electronics,DKI Jakarta,Offline,SME,transfer bank,Ahmad Fauzi,30,371721,21,4.6
ORD-00182,2025-09-06,CV Karya Indah,Mechanical KEYBOARD,Electronics,Sumatera Utara,OFFLINE,Government,COD,Budi Santoso,46,641938,24,3.4
ORD-00183,16/05/2025,Ibu Sari Dewi,Laptop Pro X1,Electronics,Jawa Timur,e-commerce,sme,qris,Siti Rahayu,14,6839544,3,3.5
ORD-00184,2025-04-25,Toko Elektronik Sukses,4K Monitor,Peripherals,Kalimantan Timur,Offline,Corporate,cod,Dewi Lestari,34,4220488,15,3.8
ORD-00185,2023-12-24,Bapak Joko Widodo,Laptop Pro X1,Peripherals,Jawa Timur,direct sales,Government,Kartu Kredit,Nurul Hidayah,17,11001830,14,1.7
ORD-00186,2025-11-06,Yayasan Pendidikan Maju,Laptop Pro X2,furniture,Jawa Timur,Offline,Retail,Transfer Bank,Ahmad Fauzi,29,9915539,10,2.6
ORD-00187,2023-07-19,Yayasan Pendidikan Maju,headset,furniture,DKI Jakarta,Offline,Government,Transfer Bank,Ahmad Fauzi,37,"1326794,00",N/A,4.5
ORD-00188,2024-11-11,UD Sentosa,headset,accessories,Jawa Timur,e-commerce,sme,Transfer Bank,Siti Rahayu,44,1305989,N/A,3.1
ORD-00189,01/01/2025,PT Maju Bersama,4k monitor,Accessories,DKI JAKARTA,Direct Sales,SME,QRIS,Nurul Hidayah,0,,2,N/A
ORD-00190,,PT Maju Bersama,External SSD 1TB,furniture,JAWA TIMUR,OFFLINE,Corporate,cod,Ahmad fauzi,29,Rp 943818,3,3.2
ORD-00191,2023-04-28,Bapak Joko Widodo,Desk lamp,electronics,Sulawesi Selatan,OFFLINE,sme,kartu kredit,budi santoso,36,Rp 393895,22,4.0
ORD-00192,2025-12-24,Koperasi Sejahtera,Desk Lamp LED,PERIPHERALS,Jawa Timur,Online,Government,cod,Ahmad Fauzi,17,,,1.8
ORD-00193,2025-12-02,Ibu Sari Dewi,Wireless Mouse,Peripherals,DKI JAKARTA,direct sales,Government,cod,Budi Santoso,28,-9999,5,3.9
ORD-00194,2024-06-10,,Desk lamp,PERIPHERALS,Sulawesi Selatan,e-commerce,SME,COD,Riko Pratama,9,Rp 437003,150,4.4
ORD-00195,23/09/2025,PT Teknologi Nusantara,Webcam HD,Accessories,Sumatera Utara,E-Commerce,government,QRIS,Ahmad Fauzi,46,562193,150,
ORD-00196,2023-11-02,Bapak Joko Widodo,4k monitor,Electronics,Sulawesi Selatan,Offline,Retail,qris,Ahmad Fauzi,11,4795120,,1.8
ORD-00197,23/05/2025,Yayasan Pendidikan Maju,USB C Hub,Peripherals,Bali,OFFLINE,SME,COD,Nurul Hidayah,25,Rp 334336,30,4.0
ORD-00198,2023-11-03,Bapak Joko Widodo,USB C Hub,Accessories,jawa barat,OFFLINE,retail,transfer bank,Ahmad fauzi,12,276808,17,3.3
ORD-00199,2025-09-12,Bapak Joko Widodo,USB-C Hub,Electronics,DKI Jakarta,Direct Sales,Retail,transfer bank,Ahmad fauzi,46,357978,25,3.2
ORD-00200,08-18-2025,Yayasan Pendidikan Maju,Webcam HD,PERIPHERALS,jawa barat,Direct Sales,CORPORATE,COD,Fajar Kurniawan,42,505962,19,2.0
ORD-00201,2024-09-26,PT Teknologi Nusantara,Mechanical KEYBOARD,Peripherals,JAWA TIMUR,E-Commerce,CORPORATE,Transfer Bank,Nurul Hidayah,32,731747,2,6.5
ORD-00202,2025-12-25,PT Maju Bersama,Mechanical Keyboard,Accessories,Sumatera Utara,e-commerce,Corporate,COD,Nurul Hidayah,5,Rp 527720,1,1.7
ORD-00203,13/01/2024,CV Karya Indah,External SSD 1TB,electronics,JAWA TIMUR,e-commerce,sme,qris,SITI RAHAYU,35,"998257,00",150,
ORD-00204,2024-03-18,Yayasan Pendidikan Maju,Desk Lamp LED,Peripherals,Kalimantan Timur,direct sales,SME,qris,Budi Santoso,48,465399,20,N/A
ORD-00205,2025-10-13,Toko Elektronik Sukses,wireless mouse,Electronics,Sulawesi Selatan,online,Corporate,Transfer Bank,Budi Santoso,6,Rp 409750,N/A,4.4
ORD-00206,2024-11-18,Bapak Joko Widodo,Desk lamp,electronics,Sumatera Utara,Offline,Government,Transfer Bank,Nurul Hidayah,43,341509,30,3.7
ORD-00207,2025-05-23,Ibu Sari Dewi,Mechanical Keyboard,Accessories,jawa barat,direct sales,sme,kartu kredit,Fajar Kurniawan,37,622808,0,1.9
ORD-00208,2024-08-18,Koperasi Sejahtera,wireless mouse,Furniture,jawa barat,direct sales,sme,cod,budi santoso,42,"329108,00",28,3.9
ORD-00209,2024-09-18,Ibu Sari Dewi,Laptop Pro X1,Electronics,Bali,e-commerce,retail,Transfer Bank,Nurul Hidayah,50,"7749053,00",23,2.9
ORD-00210,19/10/2023,PT Global Digital,Webcam hd,Electronics,Sumatera Utara,online,Government,cod,Ahmad Fauzi,10,660186,24,2.1
ORD-00211,04/06/2025,PT Global Digital,Webcam hd,PERIPHERALS,JAWA TIMUR,direct sales,sme,Transfer Bank,Budi Santoso,-1,633067,17,3.6
ORD-00212,2024-08-20,CV Karya Indah,Mechanical Keyboard,electronics,JAWA TIMUR,OFFLINE,SME,kartu kredit,budi santoso,9,545054,6,2.4
ORD-00213,06/10/2023,CV Karya Indah,External SSD 1TB,furniture,jawa barat,Offline,sme,cod,Ahmad fauzi,27,777548,4,4.6
ORD-00214,,PT Global Digital,Noise Cancelling Headset,furniture,Bali,Online,CORPORATE,Kartu Kredit,Dewi Lestari,0,"1320503,00",26,3.6
ORD-00215,2023-02-01,PT Teknologi Nusantara,Laptop Pro X2,accessories,Bali,Offline,retail,qris,SITI RAHAYU,33,7435635,15,6.5
ORD-00216,2024-06-28,PT Global Digital,4K Monitor,Peripherals,DKI JAKARTA,online,Retail,qris,Nurul Hidayah,34,"5044830,00",12,6.5
ORD-00217,2024-10-18,Bapak Joko Widodo,4K Monitor,furniture,DKI Jakarta,E-Commerce,sme,COD,Siti Rahayu,13,5017787,3,3.6
ORD-00218,12/10/2024,Bapak Joko Widodo,wireless mouse,Peripherals,DKI Jakarta,e-commerce,CORPORATE,transfer bank,Nurul Hidayah,44,"352315,00",15,3.2
ORD-00219,2023-04-17,PT Teknologi Nusantara,wireless mouse,furniture,DKI Jakarta,Offline,retail,cod,Ahmad Fauzi,22,399799,12,-1
ORD-00220,02/10/2023,PT Maju Bersama,Desk lamp,furniture,Jawa Timur,Offline,CORPORATE,COD,budi santoso,26,358429.15,,1.7
ORD-00221,2024-04-21,PT Maju Bersama,Webcam hd,electronics,Sumatera Utara,Online,retail,QRIS,Budi Santoso,6,618715,12,3.1
ORD-00222,N/A,N/A,Mechanical Keyboard,electronics,Sulawesi Selatan,Direct Sales,government,transfer bank,Dewi Lestari,37,652319,2,-1
ORD-00223,,Bapak Joko Widodo,external ssd,electronics,DKI JAKARTA,e-commerce,sme,COD,budi santoso,2,750399,150,4.2
ORD-00224,2025-12-27,PT Teknologi Nusantara,external ssd,Electronics,Kalimantan Timur,OFFLINE,CORPORATE,Kartu Kredit,SITI RAHAYU,36,,5,
ORD-00225,2023-10-12,PT Teknologi Nusantara,Webcam HD,Accessories,Sumatera Utara,E-Commerce,retail,COD,Dewi Lestari,,Rp 591711,,3.2
ORD-00226,07-08-2024,PT Teknologi Nusantara,Desk lamp,PERIPHERALS,DKI JAKARTA,E-Commerce,sme,QRIS,Nurul Hidayah,9,384403.41,1,6.5
ORD-00227,2025-02-11,PT Global Digital,4K Monitor,accessories,jawa barat,Online,Retail,COD,SITI RAHAYU,17,3857992,19,3.0
ORD-00228,2023-10-22,Koperasi Sejahtera,wireless mouse,PERIPHERALS,JAWA TIMUR,E-Commerce,sme,QRIS,Fajar Kurniawan,7,321266,12,4.8
ORD-00229,2024-09-28,Bapak Joko Widodo,Noise Cancelling Headset,furniture,DKI JAKARTA,online,government,cod,Riko Pratama,26,"996022,00",15,2.8
ORD-00230,2025-10-07,PT Maju Bersama,external ssd,electronics,jawa barat,Online,SME,Kartu Kredit,budi santoso,42,1160718,10,4.1
ORD-00231,2025-10-19,Ibu Sari Dewi,Desk lamp,electronics,DKI JAKARTA,online,Government,kartu kredit,SITI RAHAYU,5,347361,9,3.6
ORD-00232,2025-04-22,Koperasi Sejahtera,wireless mouse,accessories,JAWA TIMUR,online,Government,Transfer Bank,Ahmad Fauzi,48,316850,2,2.9
ORD-00233,08/04/2024,PT Teknologi Nusantara,Webcam hd,Peripherals,Jawa Timur,E-Commerce,Government,Kartu Kredit,SITI RAHAYU,29,552953,1,
ORD-00234,21/08/2025,Ibu Sari Dewi,external ssd,electronics,Sulawesi Selatan,direct sales,Government,QRIS,Fajar Kurniawan,37,1007788,11,4.2
ORD-00235,2024-08-18,Ibu Sari Dewi,Gaming Chair,Furniture,Kalimantan Timur,Online,Retail,QRIS,budi santoso,32,2252786,9,1.0
ORD-00236,2023-05-03,Ibu Sari Dewi,external ssd,furniture,JAWA TIMUR,OFFLINE,Government,qris,SITI RAHAYU,16,"1129479,00",21,-1
ORD-00237,23/05/2024,PT Maju Bersama,Mechanical Keyboard,Furniture,DKI Jakarta,E-Commerce,Corporate,cod,Fajar Kurniawan,13,536130,5,1.5
ORD-00238,2024-08-12,Yayasan Pendidikan Maju,Mechanical Keyboard,Furniture,Jawa Barat,direct sales,retail,kartu kredit,SITI RAHAYU,3,763935,8,3.2
ORD-00239,2023-12-02,Koperasi Sejahtera,Gaming Chair,furniture,Jawa Barat,Offline,retail,qris,Ahmad fauzi,48,3172411,21,4.7
ORD-00240,20231107,UD Sentosa,external ssd,Peripherals,Kalimantan Timur,direct sales,CORPORATE,COD,budi santoso,16,"726780,00",18,N/A
ORD-00241,2023-11-20,UD Sentosa,headset,Furniture,jawa barat,Offline,retail,QRIS,Ahmad fauzi,49,1173311,17,3.0
ORD-00242,16/01/2024,UD Sentosa,wireless mouse,accessories,Sumatera Utara,Online,SME,kartu kredit,Ahmad Fauzi,36,365766,17,
ORD-00243,2025-06-15,PT Global Digital,external ssd,Furniture,Jawa Timur,online,sme,transfer bank,Riko Pratama,41,803490,,2.0
ORD-00244,2024-11-11,UD Sentosa,external ssd,furniture,Sumatera Utara,direct sales,Government,transfer bank,budi santoso,34,1095837,27,2.9
ORD-00245,2025-12-03,Ibu Sari Dewi,Mechanical KEYBOARD,accessories,Sulawesi Selatan,E-Commerce,Retail,kartu kredit,Dewi Lestari,14,809174,25,
ORD-00246,2023-04-17,Ibu Sari Dewi,wireless mouse,Electronics,Bali,E-Commerce,Retail,Kartu Kredit,Riko Pratama,47,313156,7,1.7
ORD-00247,2025-07-17,Koperasi Sejahtera,4K Monitor,PERIPHERALS,DKI JAKARTA,e-commerce,Corporate,QRIS,Ahmad Fauzi,35,4290326,17,2.3
ORD-00248,20250512,-,4k monitor,PERIPHERALS,Bali,OFFLINE,retail,qris,Nurul Hidayah,29,3432792,0,4.6
ORD-00249,2024-06-05,Bapak Joko Widodo,Webcam HD,PERIPHERALS,Jawa Barat,E-Commerce,Government,Kartu Kredit,Budi Santoso,24,482623,18,1.9
ORD-00250,2024-02-25,UD Sentosa,headset,Furniture,DKI JAKARTA,Offline,CORPORATE,Transfer Bank,Fajar Kurniawan,50,1450285,N/A,1.9
ORD-00251,2025-03-11,Bapak Joko Widodo,Laptop Pro X1,furniture,Jawa Barat,E-Commerce,Retail,kartu kredit,Nurul Hidayah,15,9909209,14,3.0
ORD-00252,2025-01-18,Toko Elektronik Sukses,Mechanical KEYBOARD,Furniture,DKI Jakarta,Direct Sales,Corporate,cod,Fajar Kurniawan,6,771493,4,3.0
ORD-00253,2025-10-03,Yayasan Pendidikan Maju,Desk lamp,Accessories,Sumatera Utara,Offline,CORPORATE,qris,budi santoso,27,340193,,1.7
ORD-00254,2023-12-28,Bapak Joko Widodo,USB C Hub,Furniture,DKI JAKARTA,Online,retail,COD,budi santoso,48,310940,26,-1
ORD-00255,2025-05-18,Toko Elektronik Sukses,headset,Electronics,jawa barat,OFFLINE,retail,COD,Nurul Hidayah,47,1360956,28,2.0
ORD-00256,,CV Karya Indah,Desk lamp,electronics,Jawa Barat,direct sales,Retail,Kartu Kredit,SITI RAHAYU,abc,,20,N/A
ORD-00257,2024-09-23,-,Laptop Pro X2,accessories,Bali,Offline,Government,COD,Nurul Hidayah,16,Rp 8882215,0,2.4
ORD-00258,2024-04-05,UD Sentosa,Webcam hd,electronics,Jawa Barat,E-Commerce,SME,Transfer Bank,Nurul Hidayah,26,605771,N/A,3.7
ORD-00259,2025-03-19,,4k monitor,electronics,Bali,Direct Sales,sme,QRIS,Dewi Lestari,13,4840786,13,4.9
ORD-00260,2025-01-25,CV Karya Indah,Noise Cancelling Headset,PERIPHERALS,Jawa Timur,Offline,Government,kartu kredit,Ahmad Fauzi,27,"1407366,00",-5,1.6
ORD-00261,02-23-2024,Toko Elektronik Sukses,Laptop Pro X1,electronics,Bali,OFFLINE,retail,COD,Budi Santoso,0,8792245,5,2.9
ORD-00262,,Bapak Joko Widodo,4k monitor,Electronics,Kalimantan Timur,e-commerce,retail,COD,Dewi Lestari,32,4320844,12,3.9
ORD-00263,2023-09-18,Yayasan Pendidikan Maju,Desk lamp,Electronics,Sulawesi Selatan,Offline,sme,cod,Budi Santoso,48,402064,1,2.6
ORD-00264,03/08/2025,UD Sentosa,USB C Hub,Furniture,JAWA TIMUR,E-Commerce,Retail,QRIS,Ahmad fauzi,8,Rp 355298,4,2.8
ORD-00265,2023-02-23,Koperasi Sejahtera,Webcam HD,accessories,Jawa Timur,E-Commerce,government,QRIS,Siti Rahayu,24,"515863,00",19,2.5
ORD-00266,05-24-2024,Yayasan Pendidikan Maju,Laptop Pro X2,Furniture,DKI Jakarta,online,Government,Transfer Bank,SITI RAHAYU,29,7299604,6,2.0
ORD-00267,2025-08-15,CV Karya Indah,external ssd,Electronics,Bali,direct sales,retail,COD,Fajar Kurniawan,6,830121,19,4.3
ORD-00268,20230214,Bapak Joko Widodo,wireless mouse,Electronics,DKI Jakarta,Online,CORPORATE,kartu kredit,Siti Rahayu,11,Rp 395662,18,4.9
ORD-00269,2024-09-03,Koperasi Sejahtera,Wireless Mouse,Peripherals,Kalimantan Timur,Direct Sales,government,qris,Siti Rahayu,9,328023,16,3.4
ORD-00270,2025-10-20,-,Webcam hd,Peripherals,DKI JAKARTA,E-Commerce,SME,kartu kredit,Riko Pratama,9,551124,15,3.4
ORD-00271,2024-07-02,Koperasi Sejahtera,Laptop Pro X1,Peripherals,Jawa Barat,direct sales,Corporate,COD,Fajar Kurniawan,36,Rp 9522628,8,2.2
ORD-00272,2024-06-22,Ibu Sari Dewi,4K Monitor,PERIPHERALS,jawa barat,e-commerce,Retail,QRIS,Dewi Lestari,31,4371141,28,6.5
ORD-00273,N/A,Toko Elektronik Sukses,Wireless Mouse,electronics,Bali,Direct Sales,Retail,COD,Fajar Kurniawan,5,329081,12,1.7
ORD-00274,2024-04-12,Koperasi Sejahtera,4K Monitor,electronics,jawa barat,Online,CORPORATE,qris,Siti Rahayu,20,3727527,1,1.4
ORD-00275,20230227,PT Maju Bersama,Webcam hd,Furniture,Sumatera Utara,Direct Sales,sme,transfer bank,budi santoso,44,469349,N/A,1.5
ORD-00276,2025-12-10,Toko Elektronik Sukses,Desk lamp,Peripherals,jawa barat,direct sales,Retail,Kartu Kredit,Nurul Hidayah,49,343871,9,4.1
ORD-00277,2024-09-11,Yayasan Pendidikan Maju,Noise Cancelling Headset,electronics,Jawa Timur,Online,Corporate,COD,Nurul Hidayah,46,1062765,28,1.2
ORD-00278,,-,Wireless Mouse,Peripherals,JAWA TIMUR,Online,Corporate,qris,SITI RAHAYU,41,387855,150,3.7
ORD-00279,11-23-2025,Bapak Joko Widodo,USB C Hub,Furniture,Jawa Timur,direct sales,Corporate,cod,Riko Pratama,15,,8,
ORD-00280,08-15-2024,PT Maju Bersama,Laptop Pro X2,accessories,DKI JAKARTA,Online,Corporate,cod,Siti Rahayu,19,9242383,150,1.4
ORD-00281,2023-08-13,PT Maju Bersama,Desk Lamp LED,accessories,JAWA TIMUR,e-commerce,retail,COD,Nurul Hidayah,14,453020,25,1.9
ORD-00282,2023-05-13,Yayasan Pendidikan Maju,Gaming chair,accessories,Jawa Timur,direct sales,government,Kartu Kredit,Ahmad fauzi,-1,3319881,15,-1
ORD-00283,2025-08-07,PT Maju Bersama,Laptop Pro X1,Furniture,DKI Jakarta,direct sales,CORPORATE,qris,Fajar Kurniawan,21,10681118,30,4.9
ORD-00284,2023-01-23,Ibu Sari Dewi,Laptop Pro X1,furniture,DKI Jakarta,E-Commerce,Retail,kartu kredit,Nurul Hidayah,abc,10479138,22,2.3
ORD-00285,2024-06-27,CV Karya Indah,external ssd,Accessories,DKI Jakarta,direct sales,Government,COD,Nurul Hidayah,19,725221,N/A,N/A
ORD-00286,2024-09-27,UD Sentosa,USB-C Hub,furniture,DKI JAKARTA,e-commerce,Government,cod,Nurul Hidayah,23,308640,27,3.0
ORD-00287,2024-12-03,PT Teknologi Nusantara,wireless mouse,Electronics,Jawa Barat,direct sales,government,Kartu Kredit,Fajar Kurniawan,34,"452142,00",14,4.6
ORD-00288,2024-09-16,Koperasi Sejahtera,Mechanical Keyboard,electronics,Bali,Online,government,Transfer Bank,Ahmad fauzi,22,837772,5,3.4
ORD-00289,2023-05-16,CV Karya Indah,Gaming Chair,Electronics,DKI JAKARTA,online,Retail,transfer bank,Fajar Kurniawan,0,2628988,,1.1
ORD-00290,2024-03-26,Ibu Sari Dewi,Gaming chair,Furniture,DKI JAKARTA,Direct Sales,Government,transfer bank,Dewi Lestari,22,3594284,,4.0
ORD-00291,2023-03-15,Yayasan Pendidikan Maju,USB C Hub,Furniture,Sumatera Utara,Direct Sales,Retail,transfer bank,Siti Rahayu,20,329340,150,2.9
ORD-00292,20251112,Koperasi Sejahtera,Laptop Pro X1,electronics,DKI JAKARTA,e-commerce,government,Transfer Bank,Siti Rahayu,,10448012,8,3.6
ORD-00293,11-01-2023,CV Karya Indah,External SSD 1TB,Accessories,Sulawesi Selatan,Direct Sales,Government,kartu kredit,Nurul Hidayah,1,766758,7,1.8
ORD-00294,07-22-2023,Ibu Sari Dewi,Desk lamp,Accessories,Bali,Offline,Corporate,Kartu Kredit,Fajar Kurniawan,-1,339106,5,3.6
ORD-00295,2023-07-13,CV Karya Indah,Gaming Chair,furniture,jawa barat,E-Commerce,Government,Kartu Kredit,Riko Pratama,17,2610531,15,2.6
ORD-00296,2023-02-03,PT Global Digital,external ssd,furniture,Sumatera Utara,Offline,sme,transfer bank,Siti Rahayu,17,1123431,0,3.7
ORD-00297,2025-02-18,-,Mechanical KEYBOARD,Electronics,Sulawesi Selatan,direct sales,sme,qris,SITI RAHAYU,-1,676672,29,2.2
ORD-00298,2025-04-06,Koperasi Sejahtera,Mechanical Keyboard,PERIPHERALS,Sulawesi Selatan,Direct Sales,Corporate,cod,Riko Pratama,25,,20,1.3
ORD-00299,2023-09-21,PT Global Digital,USB-C Hub,Electronics,Sumatera Utara,Online,retail,cod,SITI RAHAYU,29,226299,150,2.6
ORD-00299,16/03/2025,PT Teknologi Nusantara,Webcam hd,accessories,Sulawesi Selatan,online,retail,Kartu Kredit,Budi Santoso,31,598337,5,6.5
ORD-00301,07-11-2023,PT Maju Bersama,Noise Cancelling Headset,Peripherals,Jawa Timur,Offline,sme,COD,Siti Rahayu,48,Rp 1032481,17,4.9
ORD-00302,2023-12-12,PT Teknologi Nusantara,Noise Cancelling Headset,PERIPHERALS,Jawa Timur,Offline,CORPORATE,QRIS,SITI RAHAYU,,984419,27,4.1
ORD-00303,2025-03-07,PT Maju Bersama,Laptop Pro X1,Electronics,DKI Jakarta,Offline,CORPORATE,qris,Ahmad fauzi,18,7816828,22,3.9
ORD-00304,2025-02-20,Yayasan Pendidikan Maju,Desk Lamp LED,PERIPHERALS,JAWA TIMUR,Online,retail,COD,Siti Rahayu,49,392201,6,1.5
ORD-00305,2024-04-14,PT Maju Bersama,headset,accessories,DKI Jakarta,online,Retail,Transfer Bank,budi santoso,40,1022653,17,1.1
ORD-00306,2023-02-11,Toko Elektronik Sukses,External SSD 1TB,accessories,Bali,Direct Sales,SME,COD,budi santoso,16,,2,1.2
ORD-00307,2025-04-21,Koperasi Sejahtera,Desk lamp,accessories,DKI Jakarta,e-commerce,government,QRIS,Ahmad fauzi,18,310098,8,2.9
ORD-00308,,Toko Elektronik Sukses,External SSD 1TB,electronics,Bali,online,Government,COD,Siti Rahayu,14,928243,N/A,2.0
ORD-00309,2024-12-25,PT Global Digital,Gaming chair,Furniture,Bali,Online,SME,Transfer Bank,Budi Santoso,28,Rp 3373603,3,6.5
ORD-00310,2023-08-22,Koperasi Sejahtera,4k monitor,Accessories,DKI Jakarta,Direct Sales,CORPORATE,COD,Siti Rahayu,0,4929302,,4.5
ORD-00311,05-14-2023,,wireless mouse,accessories,Jawa Barat,Offline,SME,kartu kredit,Nurul Hidayah,45,"419034,00",N/A,3.9
ORD-00312,2023-06-12,Koperasi Sejahtera,wireless mouse,Electronics,Jawa Timur,e-commerce,government,cod,Fajar Kurniawan,36,404134,10,3.6
ORD-00313,2023-02-12,Koperasi Sejahtera,Webcam HD,Accessories,jawa barat,Direct Sales,CORPORATE,qris,Riko Pratama,32,Rp 447904,21,2.2
ORD-00314,2024-02-04,,Mechanical Keyboard,Accessories,DKI JAKARTA,Offline,Corporate,qris,Ahmad Fauzi,8,568912,30,2.7
ORD-00315,01-28-2023,UD Sentosa,headset,PERIPHERALS,JAWA TIMUR,direct sales,Retail,transfer bank,Dewi Lestari,34,Rp 1307223,25,3.7
ORD-00316,20230812,CV Karya Indah,USB C Hub,electronics,Bali,online,CORPORATE,QRIS,Riko Pratama,50,263813.48,19,3.1
ORD-00317,2023-08-09,CV Karya Indah,USB-C Hub,Furniture,Sumatera Utara,Offline,Retail,kartu kredit,Fajar Kurniawan,14,317177.46,4,4.9
ORD-00318,20231218,UD Sentosa,Laptop Pro X1,furniture,DKI JAKARTA,online,sme,kartu kredit,Ahmad Fauzi,22,8814120,24,3.3
ORD-00319,2023-05-01,Toko Elektronik Sukses,USB C Hub,PERIPHERALS,Jawa Timur,direct sales,Retail,QRIS,Nurul Hidayah,15,269691,6,6.5
ORD-00320,N/A,Ibu Sari Dewi,Mechanical Keyboard,accessories,Jawa Timur,e-commerce,retail,cod,budi santoso,43,752688,12,2.4
ORD-00321,14/12/2023,,external ssd,Peripherals,Sumatera Utara,direct sales,SME,cod,Riko Pratama,0,989071,15,3.1
ORD-00322,15/09/2023,PT Teknologi Nusantara,Gaming chair,furniture,Jawa Timur,Online,SME,transfer bank,SITI RAHAYU,49,3405197,,2.2
ORD-00323,2025-11-16,PT Maju Bersama,USB C Hub,Accessories,Jawa Barat,Online,Government,transfer bank,Riko Pratama,43,Rp 292864,7,N/A
ORD-00324,2024-09-24,UD Sentosa,wireless mouse,accessories,Bali,e-commerce,CORPORATE,cod,Siti Rahayu,17,305574,22,1.2
ORD-00325,2023-10-25,Yayasan Pendidikan Maju,wireless mouse,Electronics,Kalimantan Timur,E-Commerce,Corporate,COD,Ahmad Fauzi,-1,399869,21,1.4
ORD-00326,2024-03-04,PT Global Digital,Laptop Pro X1,Furniture,Sulawesi Selatan,E-Commerce,government,cod,SITI RAHAYU,0,10179204,26,4.4
ORD-00327,10/06/2024,Toko Elektronik Sukses,4K Monitor,furniture,DKI JAKARTA,Offline,Corporate,QRIS,Budi Santoso,,"4615062,00",150,-1
ORD-00328,12-25-2024,CV Karya Indah,USB-C Hub,Accessories,Kalimantan Timur,online,retail,QRIS,Siti Rahayu,5,330027,,3.1
ORD-00329,N/A,PT Teknologi Nusantara,Gaming Chair,Electronics,Jawa Timur,E-Commerce,Retail,Kartu Kredit,Siti Rahayu,12,"2367091,00",8,2.4
ORD-00330,20231207,UD Sentosa,Desk lamp,Accessories,Sulawesi Selatan,Offline,Corporate,Transfer Bank,Nurul Hidayah,11,488980,6,3.8
ORD-00331,2025-04-14,PT Teknologi Nusantara,USB C Hub,Peripherals,DKI Jakarta,Direct Sales,SME,qris,Dewi Lestari,21,296762,11,3.9
ORD-00332,2024-05-28,PT Global Digital,Mechanical KEYBOARD,electronics,DKI JAKARTA,E-Commerce,sme,COD,Nurul Hidayah,31,639418,21,2.6
ORD-00333,2024-04-11,Koperasi Sejahtera,4K Monitor,Furniture,JAWA TIMUR,e-commerce,Corporate,QRIS,Siti Rahayu,26,4251879,,6.5
ORD-00334,2024-02-04,Ibu Sari Dewi,Mechanical KEYBOARD,PERIPHERALS,DKI JAKARTA,e-commerce,sme,transfer bank,Ahmad Fauzi,32,563748,1,N/A
ORD-00335,2023-05-22,CV Karya Indah,Laptop Pro X2,Furniture,Kalimantan Timur,Offline,Corporate,cod,Ahmad fauzi,33,10240297,,
ORD-00336,,UD Sentosa,USB C Hub,PERIPHERALS,JAWA TIMUR,direct sales,sme,Transfer Bank,Budi Santoso,20,284295,,3.3
ORD-00337,13/10/2024,PT Maju Bersama,external ssd,accessories,DKI JAKARTA,online,Retail,qris,Riko Pratama,50,864217,,2.4
ORD-00338,2024-01-22,PT Maju Bersama,Laptop Pro X2,furniture,Jawa Timur,e-commerce,government,kartu kredit,SITI RAHAYU,16,Rp 7161002,27,1.7
ORD-00339,2024-10-13,Bapak Joko Widodo,4k monitor,furniture,Kalimantan Timur,Online,sme,Transfer Bank,budi santoso,7,4777734,,2.4
ORD-00340,2023-05-19,PT Teknologi Nusantara,4k monitor,Accessories,DKI JAKARTA,Offline,retail,transfer bank,Riko Pratama,15,"3553111,00",3,-1
ORD-00341,2024-04-14,Toko Elektronik Sukses,Webcam HD,PERIPHERALS,Jawa Timur,E-Commerce,CORPORATE,qris,Nurul Hidayah,40,614495,150,4.5
