order_id,order_date,order_year,order_month,order_month_name,order_quarter,customer_name,customer_segment,product_name,category,region,sales_channel,payment_method,salesperson,quantity,unit_price,discount_percent,discount_amount,gross_sales,net_sales,rating
ORD-00792,2023-03-22,2023,3,March,Q1,CV Karya Indah,Corporate,External SSD 1TB,Accessories,Jawa Timur,Offline,Qris,Riko Pratama,45,852818,18.0,6907826,38376810,31468984,3.9
ORD-00378,2023-03-23,2023,3,March,Q1,UD Sentosa,Retail,Webcam HD,Accessories,Jawa Timur,Offline,Kartu Kredit,Ahmad Fauzi,27,526471,6.0,852883,14214717,13361834,3.7
ORD-00160,2023-03-24,2023,3,March,Q1,Toko Elektronik Sukses,Sme,Desk Lamp LED,Peripherals,Sumatera Utara,Online,Transfer Bank,Riko Pratama,45,492914,1.0,221811,22181121,21959309,3.3
ORD-02366,2023-03-27,2023,3,March,Q1,CV Karya Indah,Corporate,USB-C Hub,Peripherals,Jawa Barat,Offline,Transfer Bank,Dewi Lestari,45,324353,0.0,0,14595885,14595885,1.7
ORD-02477,2023-03-27,2023,3,March,Q1,PT Teknologi Nusantara,Corporate,Mechanical Keyboard,Peripherals,Jawa Timur,Online,Cod,Budi Santoso,36,715308,25.0,6437769,25751077,19313308,3.0
ORD-00173,2023-03-28,2023,3,March,Q1,PT Maju Bersama,Corporate,Wireless Mouse,Furniture,Kalimantan Timur,Offline,Transfer Bank,Siti Rahayu,14,398597,13.0,725447,5580358,4854911,3.1500000000000004
ORD-00343,2023-04-01,2023,4,April,Q2,Koperasi Sejahtera,Sme,Noise Cancelling Headset,Electronics,Bali,Offline,Cod,Siti Rahayu,20,1554776,28.0,8706746,31095520,22388774,2.1
ORD-01064,2023-04-01,2023,4,April,Q2,,Corporate,4K Monitor,Accessories,Bali,Online,Transfer Bank,Nurul Hidayah,7,5059675,0.0,0,35417725,35417725,1.2
ORD-00739,2023-04-03,2023,4,April,Q2,Toko Elektronik Sukses,Government,Desk Lamp LED,Furniture,Kalimantan Timur,Online,Cod,Ahmad Fauzi,24,475791,9.0,1027709,11418984,10391275,3.3
ORD-02040,2023-04-03,2023,4,April,Q2,Yayasan Pendidikan Maju,Government,4K Monitor,Accessories,Bali,Offline,Qris,Ahmad Fauzi,25,408705400,22.0,2247879700,10217635000,7969755300,2.7
ORD-02481,2023-04-04,2023,4,April,Q2,PT Teknologi Nusantara,Sme,Mechanical Keyboard,Peripherals,Sumatera Utara,Offline,Kartu Kredit,Ahmad Fauzi,11,814203,0.0,0,8956233,8956233,1.4
ORD-01224,2023-04-05,2023,4,April,Q2,UD Sentosa,Corporate,Noise Cancelling Headset,Accessories,Sulawesi Selatan,Offline,Kartu Kredit,Ahmad Fauzi,12,1130345,0.0,0,13564140,13564140,3.1
ORD-00700,2023-04-05,2023,4,April,Q2,PT Global Digital,Sme,Wireless Mouse,Electronics,Jawa Barat,Offline,Transfer Bank,Budi Santoso,9,347817,12.0,375642,3130353,2754711,2.2
ORD-02176,2023-04-06,2023,4,April,Q2,PT Global Digital,Retail,External SSD 1TB,Electronics,Kalimantan Timur,Online,Cod,Ahmad Fauzi,46,943102,0.0,0,43382692,43382692,2.9
ORD-01097,2023-04-09,2023,4,April,Q2,PT Global Digital,Government,Webcam HD,Peripherals,Jawa Barat,Online,Cod,Ahmad Fauzi,29,638921,0.0,0,18528709,18528709,4.1
ORD-01821,2023-04-09,2023,4,April,Q2,PT Maju Bersama,Corporate,External SSD 1TB,Furniture,Jawa Barat,Offline,Kartu Kredit,Ahmad Fauzi,13,752848,1.0,97870,9787024,9689154,2.2
ORD-01428,2023-04-11,2023,4,April,Q2,Koperasi Sejahtera,Corporate,Gaming Chair,Electronics,Jawa Barat,Offline,Qris,Fajar Kurniawan,48,2668645,17.0,21776143,128094960,106318817,3.2
ORD-01149,2023-04-11,2023,4,April,Q2,,Sme,Gaming Chair,Accessories,Jawa Timur,Offline,Kartu Kredit,Nurul Hidayah,32,3023393,30.0,29024573,96748576,67724003,3.2
ORD-01972,2023-04-12,2023,4,April,Q2,Bapak Joko Widodo,Government,4K Monitor,Accessories,Jawa Barat,Online,Qris,Fajar Kurniawan,35,4405491,28.0,43173812,154192185,111018373,4.6
ORD-01683,2023-04-13,2023,4,April,Q2,,Sme,4K Monitor,Furniture,Jawa Timur,Offline,Transfer Bank,Ahmad Fauzi,27,340655800,8.0,735816528,9197706600,8461890072,2.4
ORD-00372,2023-04-15,2023,4,April,Q2,Ibu Sari Dewi,Government,Webcam HD,Accessories,Jawa Timur,Online,Kartu Kredit,Ahmad Fauzi,50,633051,9.0,2848730,31652550,28803820,2.1
ORD-02387,2023-04-15,2023,4,April,Q2,Toko Elektronik Sukses,Retail,Laptop Pro X2,Accessories,Sulawesi Selatan,Offline,Cod,Ahmad Fauzi,49,8364942,17.0,69679967,409882158,340202191,3.8
ORD-01318,2023-04-16,2023,4,April,Q2,Yayasan Pendidikan Maju,Retail,Webcam HD,Peripherals,Kalimantan Timur,Online,Transfer Bank,Fajar Kurniawan,39,51260900,16.0,319868016,1999175100,1679307084,2.7
ORD-02165,2023-04-16,2023,4,April,Q2,PT Global Digital,Government,4K Monitor,Peripherals,Jawa Timur,Offline,Kartu Kredit,Dewi Lestari,33,4399440,10.0,14518152,145181520,130663368,2.3
ORD-00755,2023-04-17,2023,4,April,Q2,PT Maju Bersama,Government,Gaming Chair,Furniture,Jawa Timur,Offline,Qris,Budi Santoso,18,282501800,0.0,0,5085032400,5085032400,4.2
ORD-00246,2023-04-17,2023,4,April,Q2,Ibu Sari Dewi,Retail,Wireless Mouse,Electronics,Bali,Online,Kartu Kredit,Riko Pratama,47,313156,7.0,1030283,14718332,13688049,1.7
ORD-00219,2023-04-17,2023,4,April,Q2,PT Teknologi Nusantara,Retail,Wireless Mouse,Furniture,Dki Jakarta,Offline,Cod,Ahmad Fauzi,22,399799,12.0,1055469,8795578,7740109,3.1500000000000004
ORD-01304,2023-04-18,2023,4,April,Q2,UD Sentosa,Sme,Mechanical Keyboard,Furniture,Sulawesi Selatan,Offline,Cod,Siti Rahayu,43,824984,7.0,2483202,35474312,32991110,1.1
ORD-02010,2023-04-18,2023,4,April,Q2,Ibu Sari Dewi,Government,Noise Cancelling Headset,Accessories,Bali,Online,Cod,Riko Pratama,15,135251100,0.0,0,2028766500,2028766500,1.4
ORD-01177,2023-04-19,2023,4,April,Q2,Koperasi Sejahtera,Sme,Webcam HD,Electronics,Dki Jakarta,Online,Qris,Siti Rahayu,7,580215,0.0,0,4061505,4061505,4.0
ORD-00613,2023-04-19,2023,4,April,Q2,PT Global Digital,Sme,USB-C Hub,Furniture,Bali,Online,Transfer Bank,Dewi Lestari,38,324960,16.0,1975757,12348480,10372723,3.1
ORD-00838,2023-04-20,2023,4,April,Q2,PT Teknologi Nusantara,Government,Mechanical Keyboard,Accessories,Dki Jakarta,Offline,Cod,Siti Rahayu,42,722822,0.0,0,30358524,30358524,3.1
ORD-00736,2023-04-20,2023,4,April,Q2,CV Karya Indah,Sme,Noise Cancelling Headset,Electronics,Sulawesi Selatan,Offline,Qris,Dewi Lestari,5,1450374,3.0,217556,7251870,7034314,4.0
ORD-01234,2023-04-22,2023,4,April,Q2,PT Teknologi Nusantara,Sme,Noise Cancelling Headset,Electronics,Dki Jakarta,Offline,Transfer Bank,Dewi Lestari,22,1175302,27.0,6981293,25856640,18875347,2.9
ORD-02419,2023-04-22,2023,4,April,Q2,PT Maju Bersama,Government,Mechanical Keyboard,Peripherals,Jawa Barat,Online,Cod,Fajar Kurniawan,31,808581,0.0,0,25066011,25066011,3.5
ORD-01915,2023-04-22,2023,4,April,Q2,Toko Elektronik Sukses,Sme,USB-C Hub,Peripherals,Dki Jakarta,Online,Transfer Bank,Nurul Hidayah,28,297254,0.0,0,8323112,8323112,3.2
ORD-00005,2023-04-24,2023,4,April,Q2,CV Karya Indah,Sme,Laptop Pro X2,Accessories,Dki Jakarta,Online,Qris,Riko Pratama,17,10615747,7.0,12632739,180467699,167834960,1.4
ORD-00002,2023-04-25,2023,4,April,Q2,Ibu Sari Dewi,Sme,Gaming Chair,Electronics,Jawa Barat,Online,Kartu Kredit,Riko Pratama,6,3426492,0.0,0,20558952,20558952,3.2
ORD-01819,2023-04-26,2023,4,April,Q2,Ibu Sari Dewi,Sme,Laptop Pro X2,Furniture,Sulawesi Selatan,Online,Cod,Ahmad Fauzi,17,8891584,0.0,0,151156928,151156928,5.0
ORD-01547,2023-04-27,2023,4,April,Q2,CV Karya Indah,Retail,Mechanical Keyboard,Electronics,Dki Jakarta,Offline,Qris,Riko Pratama,44,82458700,0.0,0,3628182800,3628182800,2.1
ORD-00492,2023-04-28,2023,4,April,Q2,Ibu Sari Dewi,Sme,Desk Lamp LED,Furniture,Jawa Barat,Offline,Cod,Dewi Lestari,49,351894,4.0,689712,17242806,16553094,3.3
ORD-00191,2023-04-28,2023,4,April,Q2,Bapak Joko Widodo,Sme,Desk Lamp LED,Electronics,Sulawesi Selatan,Offline,Kartu Kredit,Budi Santoso,36,393895,22.0,3119648,14180220,11060572,4.0
ORD-00035,2023-05-01,2023,5,May,Q2,PT Maju Bersama,Corporate,Webcam HD,Electronics,Jawa Timur,Offline,Cod,Budi Santoso,9,430177,30.0,1161478,3871593,2710115,4.0
ORD-01998,2023-05-01,2023,5,May,Q2,UD Sentosa,Sme,Gaming Chair,Electronics,Kalimantan Timur,Online,Qris,Budi Santoso,25,2311302,30.0,17334765,57782550,40447785,3.0
ORD-00319,2023-05-01,2023,5,May,Q2,Toko Elektronik Sukses,Retail,USB-C Hub,Peripherals,Jawa Timur,Offline,Qris,Nurul Hidayah,15,269691,6.0,242722,4045365,3802643,3.1
ORD-01255,2023-05-02,2023,5,May,Q2,CV Karya Indah,Corporate,Wireless Mouse,Accessories,Sulawesi Selatan,Online,Transfer Bank,Siti Rahayu,5,436384,0.0,0,2181920,2181920,1.8
ORD-00236,2023-05-03,2023,5,May,Q2,Ibu Sari Dewi,Government,External SSD 1TB,Furniture,Jawa Timur,Offline,Qris,Siti Rahayu,16,112947900,21.0,379504944,1807166400,1427661456,2.9
ORD-00611,2023-05-04,2023,5,May,Q2,Ibu Sari Dewi,Government,Noise Cancelling Headset,Peripherals,Jawa Timur,Offline,Cod,Ahmad Fauzi,45,138545000,24.0,1496286000,6234525000,4738239000,3.8
ORD-02455,2023-05-04,2023,5,May,Q2,UD Sentosa,Retail,Gaming Chair,Electronics,Bali,Online,Kartu Kredit,Fajar Kurniawan,44,3115361,9.0,12336830,137075884,124739054,3.2
ORD-01206,2023-05-04,2023,5,May,Q2,Bapak Joko Widodo,Sme,External SSD 1TB,Furniture,Kalimantan Timur,Offline,Cod,Fajar Kurniawan,6,1108535,13.0,864657,6651210,5786553,2.9
ORD-00984,2023-05-06,2023,5,May,Q2,Yayasan Pendidikan Maju,Retail,Noise Cancelling Headset,Peripherals,Sumatera Utara,Online,Transfer Bank,Siti Rahayu,35,1027661,16.0,5754902,35968135,30213233,2.9
ORD-01775,2023-05-06,2023,5,May,Q2,Toko Elektronik Sukses,Corporate,4K Monitor,Peripherals,Sulawesi Selatan,Online,Cod,Riko Pratama,24,3886454,19.0,17722230,93274896,75552666,1.7
ORD-01354,2023-05-06,2023,5,May,Q2,CV Karya Indah,Corporate,Mechanical Keyboard,Electronics,Jawa Timur,Offline,Qris,Fajar Kurniawan,39,761983,24.0,7132161,29717337,22585176,3.0
ORD-00401,2023-05-06,2023,5,May,Q2,Yayasan Pendidikan Maju,Retail,Desk Lamp LED,Accessories,Sumatera Utara,Offline,Transfer Bank,Dewi Lestari,17,465031,6.0,474332,7905527,7431195,2.0
ORD-01584,2023-05-07,2023,5,May,Q2,Koperasi Sejahtera,Retail,Desk Lamp LED,Furniture,Sumatera Utara,Online,Cod,Ahmad Fauzi,49,424129,25.0,5195580,20782321,15586741,2.1
ORD-00587,2023-05-09,2023,5,May,Q2,PT Maju Bersama,Retail,Gaming Chair,Peripherals,Jawa Timur,Offline,Transfer Bank,Dewi Lestari,17,3050175,20.0,10370595,51852975,41482380,3.2
ORD-01904,2023-05-09,2023,5,May,Q2,,Retail,4K Monitor,Accessories,Kalimantan Timur,Offline,Kartu Kredit,Siti Rahayu,2,4392374,0.0,0,8784748,8784748,2.7
ORD-01764,2023-05-11,2023,5,May,Q2,,Retail,Noise Cancelling Headset,Peripherals,Jawa Barat,Offline,Kartu Kredit,Fajar Kurniawan,40,1108865,9.0,3991914,44354600,40362686,2.8
ORD-01608,2023-05-12,2023,5,May,Q2,Koperasi Sejahtera,Corporate,Webcam HD,Peripherals,Jawa Barat,Online,Qris,Nurul Hidayah,11,61217900,25.0,168349225,673396900,505047675,2.7
ORD-02421,2023-05-13,2023,5,May,Q2,UD Sentosa,Government,Laptop Pro X1,Accessories,Jawa Barat,Online,Cod,Ahmad Fauzi,21,10236102,0.0,0,214958142,214958142,2.4
ORD-00682,2023-05-13,2023,5,May,Q2,Ibu Sari Dewi,Government,USB-C Hub,Peripherals,Jawa Barat,Online,Transfer Bank,Fajar Kurniawan,31,321340,12.0,1195385,9961540,8766155,3.1
ORD-01738,2023-05-13,2023,5,May,Q2,-,Sme,Laptop Pro X1,Electronics,Jawa Barat,Online,Kartu Kredit,Siti Rahayu,29,9084013,30.0,79030913,263436377,184405464,3.0
ORD-00014,2023-05-13,2023,5,May,Q2,PT Teknologi Nusantara,Corporate,Mechanical Keyboard,Furniture,Bali,Offline,Cod,Budi Santoso,42,821931,0.0,0,34521100,34521100,3.3
ORD-00311,2023-05-14,2023,5,May,Q2,,Sme,Wireless Mouse,Accessories,Jawa Barat,Offline,Kartu Kredit,Nurul Hidayah,45,41903400,0.0,0,1885653000,1885653000,3.9
ORD-02213,2023-05-14,2023,5,May,Q2,PT Maju Bersama,Government,Gaming Chair,Accessories,Jawa Barat,Online,Cod,Nurul Hidayah,16,3398549,16.0,8700285,54376784,45676499,3.2
ORD-00565,2023-05-14,2023,5,May,Q2,Koperasi Sejahtera,Corporate,Desk Lamp LED,Peripherals,Sulawesi Selatan,Offline,Kartu Kredit,Dewi Lestari,21,326006,10.0,684613,6846126,6161513,3.8
ORD-00106,2023-05-15,2023,5,May,Q2,CV Karya Indah,Government,Wireless Mouse,Peripherals,Dki Jakarta,Online,Cod,Budi Santoso,35,424088,11.0,1632739,14843080,13210341,4.7
ORD-01345,2023-05-15,2023,5,May,Q2,PT Maju Bersama,Sme,Noise Cancelling Headset,Accessories,Dki Jakarta,Online,Transfer Bank,Budi Santoso,37,995958,18.0,6633080,36850446,30217366,2.9
ORD-01898,2023-05-15,2023,5,May,Q2,CV Karya Indah,Government,USB-C Hub,Furniture,Dki Jakarta,Offline,Transfer Bank,Fajar Kurniawan,35,274441,26.0,2497413,9605435,7108022,3.9
ORD-01501,2023-05-16,2023,5,May,Q2,-,Retail,USB-C Hub,Furniture,Kalimantan Timur,Online,Qris,Ahmad Fauzi,19,270163,7.0,359317,5133097,4773780,2.5
ORD-01057,2023-05-16,2023,5,May,Q2,Koperasi Sejahtera,Corporate,Gaming Chair,Electronics,Jawa Timur,Offline,Transfer Bank,Budi Santoso,16,2934935,0.0,0,46958960,46958960,3.2
ORD-01953,2023-05-17,2023,5,May,Q2,PT Teknologi Nusantara,Government,Laptop Pro X2,Electronics,Dki Jakarta,Offline,Qris,Siti Rahayu,3,7605819,0.0,0,22817457,22817457,3.1
ORD-01027,2023-05-18,2023,5,May,Q2,CV Karya Indah,Corporate,External SSD 1TB,Peripherals,Jawa Barat,Offline,Kartu Kredit,Ahmad Fauzi,2,971109,0.0,0,1942218,1942218,3.3
ORD-00578,2023-05-19,2023,5,May,Q2,UD Sentosa,Corporate,External SSD 1TB,Accessories,Jawa Timur,Online,Cod,Riko Pratama,34,892326,27.0,8191553,30339084,22147531,4.9
ORD-00340,2023-05-19,2023,5,May,Q2,PT Teknologi Nusantara,Retail,4K Monitor,Accessories,Dki Jakarta,Offline,Transfer Bank,Riko Pratama,15,355311100,3.0,159889995,5329666500,5169776505,2.7
ORD-00861,2023-05-20,2023,5,May,Q2,PT Global Digital,Corporate,Gaming Chair,Electronics,Jawa Barat,Offline,Kartu Kredit,Ahmad Fauzi,3,340218300,29.0,295989921,1020654900,724664979,3.2
ORD-01044,2023-05-21,2023,5,May,Q2,,Corporate,4K Monitor,Accessories,Dki Jakarta,Online,Transfer Bank,Nurul Hidayah,9,5271525,4.0,1897749,47443725,45545976,1.9
ORD-01167,2023-05-22,2023,5,May,Q2,Yayasan Pendidikan Maju,Retail,Wireless Mouse,Peripherals,Jawa Barat,Offline,Transfer Bank,Siti Rahayu,38,291587,0.0,0,11080306,11080306,3.1500000000000004
ORD-00522,2023-05-22,2023,5,May,Q2,CV Karya Indah,Corporate,Mechanical Keyboard,Accessories,Jawa Timur,Offline,Cod,Nurul Hidayah,22,827212,6.0,1091920,18198664,17106744,3.0
ORD-00335,2023-05-22,2023,5,May,Q2,CV Karya Indah,Corporate,Laptop Pro X2,Furniture,Kalimantan Timur,Offline,Cod,Ahmad Fauzi,33,10240297,0.0,0,337929801,337929801,2.8
ORD-00765,2023-05-22,2023,5,May,Q2,PT Maju Bersama,Corporate,Laptop Pro X2,Accessories,Kalimantan Timur,Online,Transfer Bank,Siti Rahayu,9,8413220,10.0,7571898,75718980,68147082,1.3
ORD-02237,2023-05-22,2023,5,May,Q2,Koperasi Sejahtera,Retail,External SSD 1TB,Peripherals,Sumatera Utara,Online,Qris,Siti Rahayu,34,994519,0.0,0,33813646,33813646,3.3
ORD-01283,2023-05-23,2023,5,May,Q2,PT Global Digital,Government,Webcam HD,Electronics,Dki Jakarta,Online,Qris,Siti Rahayu,29,661750,9.0,1727168,19190750,17463582,2.7
ORD-00369,2023-05-23,2023,5,May,Q2,Toko Elektronik Sukses,Sme,Desk Lamp LED,Furniture,Jawa Timur,Offline,Qris,Fajar Kurniawan,43,341902,3.0,441054,14701786,14260732,5.0
ORD-01538,2023-05-23,2023,5,May,Q2,PT Global Digital,Government,USB-C Hub,Accessories,Sumatera Utara,Online,Kartu Kredit,Ahmad Fauzi,17,359934,0.0,0,6118878,6118878,3.1
ORD-00038,2023-05-23,2023,5,May,Q2,PT Teknologi Nusantara,Sme,Noise Cancelling Headset,Electronics,Jawa Timur,Offline,Transfer Bank,Budi Santoso,30,151434700,20.0,908608200,4543041000,3634432800,4.7
ORD-01355,2023-05-24,2023,5,May,Q2,Toko Elektronik Sukses,Retail,Webcam HD,Peripherals,Dki Jakarta,Offline,Transfer Bank,Siti Rahayu,13,645490,6.0,503482,8391370,7887888,1.3
ORD-01199,2023-05-24,2023,5,May,Q2,PT Maju Bersama,Retail,Webcam HD,Furniture,Jawa Barat,Offline,Kartu Kredit,Ahmad Fauzi,19,522303,10.0,992376,9923757,8931381,4.0
ORD-01945,2023-05-24,2023,5,May,Q2,Yayasan Pendidikan Maju,Retail,Laptop Pro X2,Accessories,Dki Jakarta,Online,Transfer Bank,Ahmad Fauzi,36,7199607,3.0,7775576,259185852,251410276,4.5
ORD-00548,2023-05-26,2023,5,May,Q2,Toko Elektronik Sukses,Sme,Gaming Chair,Electronics,Dki Jakarta,Online,Cod,Ahmad Fauzi,6,3319875,18.0,3585465,19919250,16333785,2.1
ORD-02041,2023-05-26,2023,5,May,Q2,Koperasi Sejahtera,Corporate,4K Monitor,Furniture,Dki Jakarta,Offline,Transfer Bank,Siti Rahayu,42,3662345,15.0,23072774,153818490,130745716,4.5
ORD-01773,2023-05-26,2023,5,May,Q2,,Sme,Wireless Mouse,Furniture,Jawa Barat,Online,Transfer Bank,Siti Rahayu,3,417188,0.0,0,1251564,1251564,3.0
ORD-02319,2023-05-26,2023,5,May,Q2,Bapak Joko Widodo,Government,Mechanical Keyboard,Furniture,Kalimantan Timur,Offline,Qris,Fajar Kurniawan,29,736236,0.0,0,21350844,21350844,4.6
ORD-02398,2023-05-28,2023,5,May,Q2,PT Global Digital,Retail,Mechanical Keyboard,Furniture,Jawa Barat,Offline,Cod,Budi Santoso,2,588553,9.0,105940,1177106,1071166,1.3
ORD-01219,2023-06-02,2023,6,June,Q2,CV Karya Indah,Retail,Wireless Mouse,Electronics,Jawa Barat,Offline,Kartu Kredit,Budi Santoso,28,312471,0.0,0,8749188,8749188,3.1500000000000004
ORD-02342,2023-06-02,2023,6,June,Q2,PT Maju Bersama,Retail,Desk Lamp LED,Electronics,Sulawesi Selatan,Offline,Qris,Fajar Kurniawan,38,310774,0.0,0,11809408,11809408,4.7
ORD-01438,2023-06-02,2023,6,June,Q2,PT Maju Bersama,Retail,External SSD 1TB,Peripherals,Dki Jakarta,Online,Cod,Siti Rahayu,4,1016789,11.0,447387,4067156,3619769,3.4
ORD-01450,2023-06-03,2023,6,June,Q2,Yayasan Pendidikan Maju,Sme,Desk Lamp LED,Electronics,Jawa Barat,Online,Cod,Siti Rahayu,34,460952,16.0,2507579,15672368,13164789,4.1
ORD-02183,2023-06-03,2023,6,June,Q2,Bapak Joko Widodo,Sme,Webcam HD,Peripherals,Jawa Barat,Offline,Qris,Siti Rahayu,37,447074,28.0,4631687,16541738,11910051,1.3
ORD-02065,2023-06-04,2023,6,June,Q2,PT Global Digital,Government,Webcam HD,Accessories,Sulawesi Selatan,Online,Cod,Riko Pratama,35,448967,14.0,2199938,15713845,13513907,4.2
ORD-01410,2023-06-04,2023,6,June,Q2,CV Karya Indah,Corporate,Gaming Chair,Furniture,Dki Jakarta,Offline,Transfer Bank,Ahmad Fauzi,39,3164964,0.0,0,123433596,123433596,4.7
ORD-01710,2023-06-05,2023,6,June,Q2,PT Maju Bersama,Government,Webcam HD,Peripherals,Jawa Barat,Offline,Kartu Kredit,Siti Rahayu,41,608455,5.0,1247333,24946655,23699322,1.4
ORD-01305,2023-06-05,2023,6,June,Q2,Yayasan Pendidikan Maju,Government,Desk Lamp LED,Accessories,Jawa Timur,Offline,Transfer Bank,Budi Santoso,45,313567,0.0,0,14110515,14110515,2.0
ORD-00596,2023-06-05,2023,6,June,Q2,UD Sentosa,Corporate,4K Monitor,Accessories,Jawa Timur,Offline,Qris,Budi Santoso,25,4380893,0.0,0,109522318,109522318,2.2
ORD-00641,2023-06-06,2023,6,June,Q2,Yayasan Pendidikan Maju,Government,Wireless Mouse,Furniture,Bali,Online,Cod,Nurul Hidayah,11,38818200,24.0,102480048,427000200,324520152,4.8
ORD-00872,2023-06-06,2023,6,June,Q2,,Retail,Webcam HD,Furniture,Jawa Timur,Offline,Cod,Siti Rahayu,3,548871,0.0,0,1646613,1646613,4.6
ORD-01025,2023-06-07,2023,6,June,Q2,Toko Elektronik Sukses,Retail,Laptop Pro X1,Electronics,Jawa Timur,Offline,Transfer Bank,Fajar Kurniawan,27,7591731,4.0,8199069,204976737,196777668,1.7
ORD-01151,2023-06-08,2023,6,June,Q2,PT Global Digital,Retail,Webcam HD,Furniture,Kalimantan Timur,Online,Qris,Nurul Hidayah,26,639461,8.0,1330079,16625986,15295907,4.7
ORD-00419,2023-06-08,2023,6,June,Q2,Yayasan Pendidikan Maju,Retail,USB-C Hub,Electronics,Bali,Online,Qris,Dewi Lestari,2,22603800,21.0,9493596,45207600,35714004,4.8
ORD-02336,2023-06-09,2023,6,June,Q2,Ibu Sari Dewi,Government,Webcam HD,Accessories,Kalimantan Timur,Offline,Transfer Bank,Fajar Kurniawan,20,427428,8.0,683885,8548560,7864675,2.7
ORD-01735,2023-06-09,2023,6,June,Q2,PT Teknologi Nusantara,Retail,Gaming Chair,Peripherals,Sulawesi Selatan,Offline,Qris,Ahmad Fauzi,39,3056941,21.0,25036347,119220699,94184352,1.1
ORD-01883,2023-06-10,2023,6,June,Q2,PT Global Digital,Government,Mechanical Keyboard,Accessories,Jawa Timur,Offline,Kartu Kredit,Dewi Lestari,43,732792,11.0,3466106,31510056,28043950,3.0
ORD-00394,2023-06-10,2023,6,June,Q2,PT Teknologi Nusantara,Corporate,Gaming Chair,Electronics,Sumatera Utara,Online,Cod,Dewi Lestari,41,2844729,20.0,23326778,116633889,93307111,4.4
ORD-00957,2023-06-11,2023,6,June,Q2,CV Karya Indah,Retail,4K Monitor,Electronics,Kalimantan Timur,Offline,Transfer Bank,Siti Rahayu,31,4912141,18.0,27409747,152276372,124866625,4.9
ORD-00312,2023-06-12,2023,6,June,Q2,Koperasi Sejahtera,Government,Wireless Mouse,Electronics,Jawa Timur,Online,Cod,Fajar Kurniawan,36,404134,10.0,1454882,14548824,13093942,3.6
ORD-00595,2023-06-13,2023,6,June,Q2,PT Global Digital,Retail,USB-C Hub,Accessories,Sumatera Utara,Online,Transfer Bank,Siti Rahayu,28,27815400,8.0,62306496,778831200,716524704,2.7
ORD-01552,2023-06-13,2023,6,June,Q2,-,Government,4K Monitor,Peripherals,Bali,Online,Kartu Kredit,Dewi Lestari,47,4288764,0.0,0,201571908,201571908,3.5
ORD-02059,2023-06-15,2023,6,June,Q2,Yayasan Pendidikan Maju,Corporate,Laptop Pro X1,Electronics,Sulawesi Selatan,Online,Qris,Siti Rahayu,6,9760892,23.0,13470031,58565352,45095321,3.0
ORD-00670,2023-06-15,2023,6,June,Q2,Ibu Sari Dewi,Government,Webcam HD,Peripherals,Jawa Barat,Online,Kartu Kredit,Riko Pratama,42,455805,2.0,382876,19143810,18760934,1.8
ORD-01228,2023-06-16,2023,6,June,Q2,Toko Elektronik Sukses,Retail,USB-C Hub,Electronics,Dki Jakarta,Offline,Transfer Bank,Siti Rahayu,36,227491,14.0,1146556,8189685,7043129,1.5
ORD-01586,2023-06-16,2023,6,June,Q2,Toko Elektronik Sukses,Corporate,Mechanical Keyboard,Electronics,Jawa Barat,Offline,Transfer Bank,Ahmad Fauzi,35,737333,0.0,0,25806655,25806655,3.0
ORD-00825,2023-06-17,2023,6,June,Q2,Toko Elektronik Sukses,Sme,Noise Cancelling Headset,Accessories,Jawa Timur,Online,Cod,Ahmad Fauzi,32,1345983,16.0,6891433,43071456,36180023,1.7
ORD-01681,2023-06-17,2023,6,June,Q2,Ibu Sari Dewi,Corporate,Laptop Pro X1,Furniture,Jawa Barat,Online,Kartu Kredit,Riko Pratama,20,6826516,0.0,0,136530320,136530320,2.5
ORD-00412,2023-06-17,2023,6,June,Q2,Toko Elektronik Sukses,Corporate,Mechanical Keyboard,Electronics,Sumatera Utara,Offline,Kartu Kredit,Ahmad Fauzi,21,841618,0.0,0,17673978,17673978,3.0
ORD-01185,2023-06-18,2023,6,June,Q2,Ibu Sari Dewi,Retail,4K Monitor,Furniture,Sulawesi Selatan,Offline,Qris,Fajar Kurniawan,46,370372300,7.0,1192598806,17037125800,15844526994,2.7
ORD-00654,2023-06-18,2023,6,June,Q2,-,Sme,Mechanical Keyboard,Electronics,Jawa Barat,Online,Kartu Kredit,Budi Santoso,45,788921,25.0,8875361,35501445,26626084,3.0
ORD-00624,2023-06-19,2023,6,June,Q2,Koperasi Sejahtera,Retail,4K Monitor,Furniture,Dki Jakarta,Online,Kartu Kredit,Ahmad Fauzi,43,5076351,0.0,0,218283093,218283093,4.5
ORD-02240,2023-06-21,2023,6,June,Q2,PT Teknologi Nusantara,Corporate,Webcam HD,Peripherals,Jawa Barat,Online,Transfer Bank,Riko Pratama,33,624396,13.0,2678659,20605068,17926409,2.7
